sample	patient	Cell_type	plate_id	neoplastic	tissue	tsne_cluster	well
SRR3936421	BT_S4	Immune cell	1001000236	Regular	Tumor	8	A3
SRR3936422	BT_S4	Immune cell	1001000236	Regular	Tumor	8	C7
SRR3936423	BT_S4	Immune cell	1001000236	Regular	Tumor	8	B8
SRR3936424	BT_S4	Immune cell	1001000236	Regular	Tumor	8	F3
SRR3936425	BT_S4	Immune cell	1001000236	Regular	Tumor	8	D4
SRR3936426	BT_S4	Immune cell	1001000236	Regular	Tumor	8	E9
SRR3936427	BT_S4	Immune cell	1001000236	Regular	Tumor	8	B12
SRR3936428	BT_S4	Immune cell	1001000236	Regular	Tumor	8	A1
SRR3936429	BT_S4	Immune cell	1001000236	Regular	Tumor	8	F7
SRR3936430	BT_S4	Immune cell	1001000236	Regular	Tumor	8	E4
SRR3936431	BT_S4	Immune cell	1001000236	Regular	Tumor	8	C2
SRR3936432	BT_S4	Immune cell	1001000236	Regular	Tumor	8	A8
SRR3936433	BT_S4	Immune cell	1001000236	Regular	Tumor	8	H2
SRR3936434	BT_S4	Immune cell	1001000236	Regular	Tumor	8	H8
SRR3936435	BT_S4	Immune cell	1001000236	Regular	Tumor	8	D6
SRR3936436	BT_S4	Immune cell	1001000236	Regular	Tumor	8	C9
SRR3936437	BT_S4	Immune cell	1001000236	Regular	Tumor	8	E7
SRR3936438	BT_S4	Immune cell	1001000236	Regular	Tumor	8	F1
SRR3936439	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G8
SRR3936440	BT_S4	Immune cell	1001000236	Regular	Tumor	8	C11
SRR3936441	BT_S4	Immune cell	1001000236	Regular	Tumor	8	C5
SRR3936442	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G4
SRR3936443	BT_S4	Immune cell	1001000236	Regular	Tumor	8	B7
SRR3936444	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G12
SRR3936445	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G6
SRR3936446	BT_S4	Immune cell	1001000236	Regular	Tumor	8	E5
SRR3936447	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G1
SRR3936448	BT_S4	Immune cell	1001000236	Regular	Tumor	8	A11
SRR3936449	BT_S4	Immune cell	1001000236	Regular	Tumor	8	H6
SRR3936450	BT_S4	Immune cell	1001000236	Regular	Tumor	8	H10
SRR3936451	BT_S4	Immune cell	1001000236	Regular	Tumor	8	D1
SRR3936452	BT_S4	Immune cell	1001000236	Regular	Tumor	8	D8
SRR3936453	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G10
SRR3936454	BT_S4	Immune cell	1001000236	Regular	Tumor	8	B10
SRR3936455	BT_S4	Immune cell	1001000236	Regular	Tumor	8	G2
SRR3936456	BT_S4	Immune cell	1001000236	Regular	Tumor	8	F11
SRR3936457	BT_S4	Immune cell	1001000236	Regular	Tumor	8	B5
SRR3936458	BT_S4	Immune cell	1001000236	Regular	Tumor	8	A5
SRR3936459	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E5
SRR3936460	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C4
SRR3936461	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A3
SRR3936462	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E3
SRR3936463	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B11
SRR3936464	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G12
SRR3936465	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D3
SRR3936466	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G2
SRR3936467	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C9
SRR3936468	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B5
SRR3936469	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A5
SRR3936470	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C10
SRR3936471	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A12
SRR3936472	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B1
SRR3936473	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F3
SRR3936474	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D10
SRR3936475	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H7
SRR3936476	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E1
SRR3936477	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D1
SRR3936478	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B3
SRR3936479	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D5
SRR3936480	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G4
SRR3936481	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G10
SRR3936482	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A10
SRR3936483	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F12
SRR3936484	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A9
SRR3936485	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A7
SRR3936486	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H11
SRR3936487	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E10
SRR3936488	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D12
SRR3936489	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H3
SRR3936490	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H1
SRR3936491	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G6
SRR3936492	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D7
SRR3936493	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C12
SRR3936494	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F6
SRR3936495	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E8
SRR3936496	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C8
SRR3936497	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G11
SRR3936498	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A4
SRR3936499	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F8
SRR3936500	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F10
SRR3936501	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F1
SRR3936502	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H5
SRR3936503	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E12
SRR3936504	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D9
SRR3936505	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G8
SRR3936506	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C2
SRR3936507	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A2
SRR3936508	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E6
SRR3936509	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E4
SRR3936510	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B10
SRR3936511	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H8
SRR3936512	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D4
SRR3936513	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C1
SRR3936514	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F9
SRR3936515	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B8
SRR3936516	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A11
SRR3936517	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D6
SRR3936518	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C3
SRR3936519	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B12
SRR3936520	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E2
SRR3936521	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D2
SRR3936522	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B6
SRR3936523	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G3
SRR3936524	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C6
SRR3936525	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A6
SRR3936526	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F4
SRR3936527	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G5
SRR3936528	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D8
SRR3936529	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C5
SRR3936530	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F5
SRR3936531	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B4
SRR3936532	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G9
SRR3936533	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F7
SRR3936534	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F11
SRR3936535	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B2
SRR3936536	BT_S4	Immune cell	1001000237	Regular	Tumor	8	G7
SRR3936537	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H9
SRR3936538	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H4
SRR3936539	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C11
SRR3936540	BT_S4	Immune cell	1001000237	Regular	Tumor	8	D11
SRR3936541	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A8
SRR3936542	BT_S4	Immune cell	1001000237	Regular	Tumor	8	C7
SRR3936543	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H6
SRR3936544	BT_S4	Immune cell	1001000237	Regular	Tumor	8	B7
SRR3936545	BT_S4	Immune cell	1001000237	Regular	Tumor	8	A1
SRR3936546	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E7
SRR3936547	BT_S4	Immune cell	1001000237	Regular	Tumor	8	F2
SRR3936548	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E11
SRR3936549	BT_S4	Immune cell	1001000237	Regular	Tumor	8	H10
SRR3936550	BT_S4	Immune cell	1001000237	Regular	Tumor	8	E9
SRR3936551	BT_S4	Immune cell	1001000238	Regular	Periphery	8	F12
SRR3936552	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F3
SRR3936553	BT_S4	Immune cell	1001000238	Regular	Periphery	8	A4
SRR3936554	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F8
SRR3936555	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G6
SRR3936556	BT_S4	Immune cell	1001000238	Regular	Periphery	7	B11
SRR3936557	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E7
SRR3936558	BT_S4	Vascular	1001000238	Regular	Periphery	12	D5
SRR3936559	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B6
SRR3936560	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E9
SRR3936561	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F10
SRR3936562	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F5
SRR3936563	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G9
SRR3936564	BT_S4	Immune cell	1001000238	Regular	Periphery	7	A6
SRR3936565	BT_S4	Immune cell	1001000238	Regular	Periphery	7	H8
SRR3936566	BT_S4	Immune cell	1001000238	Regular	Periphery	8	D7
SRR3936567	BT_S4	Immune cell	1001000238	Regular	Periphery	7	A3
SRR3936568	BT_S4	Immune cell	1001000238	Regular	Periphery	8	F7
SRR3936569	BT_S4	Immune cell	1001000238	Regular	Periphery	8	E1
SRR3936570	BT_S4	Immune cell	1001000238	Regular	Periphery	7	H10
SRR3936571	BT_S4	Immune cell	1001000238	Regular	Periphery	7	B9
SRR3936572	BT_S4	Immune cell	1001000238	Regular	Periphery	7	D9
SRR3936573	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E10
SRR3936574	BT_S4	Immune cell	1001000238	Regular	Periphery	8	A5
SRR3936575	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C3
SRR3936576	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F9
SRR3936577	BT_S4	Immune cell	1001000238	Regular	Periphery	7	A11
SRR3936578	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C8
SRR3936579	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C10
SRR3936580	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G5
SRR3936581	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C6
SRR3936582	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B4
SRR3936583	BT_S4	Immune cell	1001000238	Regular	Periphery	8	C12
SRR3936584	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E3
SRR3936585	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B10
SRR3936586	BT_S4	Immune cell	1001000238	Regular	Periphery	8	D2
SRR3936587	BT_S4	Immune cell	1001000238	Regular	Periphery	7	B2
SRR3936588	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E5
SRR3936589	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E6
SRR3936590	BT_S4	Immune cell	1001000238	Regular	Periphery	7	B5
SRR3936591	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B12
SRR3936592	BT_S4	Immune cell	1001000238	Regular	Periphery	7	H1
SRR3936593	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C11
SRR3936594	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G11
SRR3936595	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G10
SRR3936596	BT_S4	Immune cell	1001000238	Regular	Periphery	7	H7
SRR3936597	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G7
SRR3936598	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F2
SRR3936599	BT_S4	Immune cell	1001000238	Regular	Periphery	8	H11
SRR3936600	BT_S4	Immune cell	1001000238	Regular	Periphery	7	D4
SRR3936601	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B7
SRR3936602	BT_S4	Immune cell	1001000238	Regular	Periphery	8	G3
SRR3936603	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F11
SRR3936604	BT_S4	Immune cell	1001000238	Regular	Periphery	7	A7
SRR3936605	BT_S4	Immune cell	1001000238	Regular	Periphery	7	H9
SRR3936606	BT_S4	Immune cell	1001000238	Regular	Periphery	8	F4
SRR3936607	BT_S4	Immune cell	1001000238	Regular	Periphery	7	D6
SRR3936608	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C5
SRR3936609	BT_S4	Immune cell	1001000238	Regular	Periphery	7	B8
SRR3936610	BT_S4	Immune cell	1001000238	Regular	Periphery	8	D12
SRR3936611	BT_S4	Immune cell	1001000238	Regular	Periphery	8	D10
SRR3936612	BT_S4	Immune cell	1001000238	Regular	Periphery	7	A9
SRR3936613	BT_S4	Immune cell	1001000238	Regular	Periphery	8	H2
SRR3936614	BT_S4	Immune cell	1001000238	Regular	Periphery	7	F6
SRR3936615	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G8
SRR3936616	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G12
SRR3936617	BT_S4	Immune cell	1001000238	Regular	Periphery	7	G4
SRR3936618	BT_S4	Immune cell	1001000238	Regular	Periphery	7	D8
SRR3936619	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E4
SRR3936620	BT_S4	Immune cell	1001000238	Regular	Periphery	8	B3
SRR3936621	BT_S4	Immune cell	1001000238	Regular	Periphery	8	A12
SRR3936622	BT_S4	Immune cell	1001000238	Regular	Periphery	8	A2
SRR3936623	BT_S4	Immune cell	1001000238	Regular	Periphery	7	E2
SRR3936624	BT_S4	Immune cell	1001000238	Regular	Periphery	7	C7
SRR3936625	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E6
SRR3936626	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B5
SRR3936627	BT_S4	Immune cell	1001000239	Regular	Periphery	7	A4
SRR3936628	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G5
SRR3936629	BT_S4	Immune cell	1001000239	Regular	Periphery	8	C9
SRR3936630	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F8
SRR3936631	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F1
SRR3936632	BT_S4	Immune cell	1001000239	Regular	Periphery	8	D9
SRR3936633	BT_S4	Immune cell	1001000239	Regular	Periphery	8	B7
SRR3936634	BT_S4	Immune cell	1001000239	Regular	Periphery	8	G8
SRR3936635	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B9
SRR3936636	BT_S4	Immune cell	1001000239	Regular	Periphery	8	D12
SRR3936637	BT_S4	Immune cell	1001000239	Regular	Periphery	8	G7
SRR3936638	BT_S4	Immune cell	1001000239	Regular	Periphery	7	F10
SRR3936639	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E10
SRR3936640	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H10
SRR3936641	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D2
SRR3936642	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E9
SRR3936643	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B10
SRR3936644	BT_S4	Immune cell	1001000239	Regular	Periphery	8	C4
SRR3936645	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E2
SRR3936646	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F6
SRR3936647	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A7
SRR3936648	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H9
SRR3936649	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G1
SRR3936650	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G11
SRR3936651	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C11
SRR3936652	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D11
SRR3936653	BT_S4	Immune cell	1001000239	Regular	Periphery	8	B2
SRR3936654	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F12
SRR3936655	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A2
SRR3936656	BT_S4	Vascular	1001000239	Regular	Periphery	3	C2
SRR3936657	BT_S4	Immune cell	1001000239	Regular	Periphery	8	D6
SRR3936658	BT_S4	Immune cell	1001000239	Regular	Periphery	8	B4
SRR3936659	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A9
SRR3936660	BT_S4	Immune cell	1001000239	Regular	Periphery	7	H2
SRR3936661	BT_S4	Immune cell	1001000239	Regular	Periphery	7	F4
SRR3936662	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H5
SRR3936663	BT_S4	Immune cell	1001000239	Regular	Periphery	8	E4
SRR3936664	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G3
SRR3936665	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A11
SRR3936666	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C1
SRR3936667	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H7
SRR3936668	BT_S4	Immune cell	1001000239	Regular	Periphery	7	F2
SRR3936669	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F9
SRR3936670	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E12
SRR3936671	BT_S4	Immune cell	1001000239	Regular	Periphery	8	B6
SRR3936672	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D1
SRR3936673	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A3
SRR3936674	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C3
SRR3936675	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G9
SRR3936676	BT_S4	Immune cell	1001000239	Regular	Periphery	8	G6
SRR3936677	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C6
SRR3936678	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D8
SRR3936679	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E7
SRR3936680	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D3
SRR3936681	BT_S4	Immune cell	1001000239	Regular	Periphery	7	A5
SRR3936682	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B8
SRR3936683	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B1
SRR3936684	BT_S4	Immune cell	1001000239	Regular	Periphery	7	H8
SRR3936685	BT_S4	Immune cell	1001000239	Regular	Periphery	7	F7
SRR3936686	BT_S4	Immune cell	1001000239	Regular	Periphery	8	D5
SRR3936687	BT_S4	Immune cell	1001000239	Regular	Periphery	7	A10
SRR3936688	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C10
SRR3936689	BT_S4	Immune cell	1001000239	Regular	Periphery	8	D10
SRR3936690	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H3
SRR3936691	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H11
SRR3936692	BT_S4	Immune cell	1001000239	Regular	Periphery	8	C7
SRR3936693	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B11
SRR3936694	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E1
SRR3936695	BT_S4	Immune cell	1001000239	Regular	Periphery	8	E8
SRR3936696	BT_S4	Immune cell	1001000239	Regular	Periphery	7	D7
SRR3936697	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C8
SRR3936698	BT_S4	Immune cell	1001000239	Regular	Periphery	7	E11
SRR3936699	BT_S4	Immune cell	1001000239	Regular	Periphery	8	A1
SRR3936700	BT_S4	Immune cell	1001000239	Regular	Periphery	8	F5
SRR3936701	BT_S4	Immune cell	1001000239	Regular	Periphery	7	A12
SRR3936702	BT_S4	Immune cell	1001000239	Regular	Periphery	8	G2
SRR3936703	BT_S4	Immune cell	1001000239	Regular	Periphery	8	E5
SRR3936704	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G10
SRR3936705	BT_S4	Immune cell	1001000239	Regular	Periphery	8	H4
SRR3936706	BT_S4	Immune cell	1001000239	Regular	Periphery	7	G12
SRR3936707	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C5
SRR3936708	BT_S4	Immune cell	1001000239	Regular	Periphery	7	B3
SRR3936709	BT_S4	Immune cell	1001000239	Regular	Periphery	7	C12
SRR3936710	BT_S4	Immune cell	1001000240	Regular	Periphery	8	B1
SRR3936711	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F6
SRR3936712	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H5
SRR3936713	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H9
SRR3936714	BT_S4	Immune cell	1001000240	Regular	Periphery	8	D11
SRR3936715	BT_S4	Immune cell	1001000240	Regular	Periphery	7	A7
SRR3936716	BT_S4	Immune cell	1001000240	Regular	Periphery	7	C11
SRR3936717	BT_S4	Immune cell	1001000240	Regular	Periphery	7	G5
SRR3936718	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F5
SRR3936719	BT_S4	Immune cell	1001000240	Regular	Periphery	8	E6
SRR3936720	BT_S4	Immune cell	1001000240	Regular	Periphery	8	C6
SRR3936721	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E12
SRR3936722	BT_S4	Immune cell	1001000240	Regular	Periphery	8	B2
SRR3936723	BT_S4	Immune cell	1001000240	Regular	Periphery	8	C5
SRR3936724	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H10
SRR3936725	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H7
SRR3936726	BT_S4	Immune cell	1001000240	Regular	Periphery	8	H3
SRR3936727	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B11
SRR3936728	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G3
SRR3936729	BT_S4	Immune cell	1001000240	Regular	Periphery	7	D1
SRR3936730	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E1
SRR3936731	BT_S4	Immune cell	1001000240	Regular	Periphery	8	D6
SRR3936732	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F12
SRR3936733	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F3
SRR3936734	BT_S4	Immune cell	1001000240	Regular	Periphery	7	A2
SRR3936735	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B4
SRR3936736	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B6
SRR3936737	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E9
SRR3936738	BT_S4	Immune cell	1001000240	Regular	Periphery	8	C3
SRR3936739	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G7
SRR3936740	BT_S4	Immune cell	1001000240	Regular	Periphery	8	A10
SRR3936741	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F9
SRR3936742	BT_S4	Immune cell	1001000240	Regular	Periphery	8	D8
SRR3936743	BT_S4	Immune cell	1001000240	Regular	Periphery	8	B12
SRR3936744	BT_S4	Immune cell	1001000240	Regular	Periphery	8	F10
SRR3936745	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B8
SRR3936746	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G11
SRR3936747	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G4
SRR3936748	BT_S4	Immune cell	1001000240	Regular	Periphery	7	D2
SRR3936749	BT_S4	Immune cell	1001000240	Regular	Periphery	8	A9
SRR3936750	BT_S4	Immune cell	1001000240	Regular	Periphery	7	D12
SRR3936751	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F7
SRR3936752	BT_S4	Immune cell	1001000240	Regular	Periphery	7	C10
SRR3936753	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G2
SRR3936754	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E11
SRR3936755	BT_S4	Immune cell	1001000240	Regular	Periphery	8	D4
SRR3936756	BT_S4	Immune cell	1001000240	Regular	Periphery	8	C4
SRR3936757	BT_S4	Immune cell	1001000240	Regular	Periphery	8	A1
SRR3936758	BT_S4	Immune cell	1001000240	Regular	Periphery	7	C9
SRR3936759	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E7
SRR3936760	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B3
SRR3936761	BT_S4	Immune cell	1001000240	Regular	Periphery	8	H8
SRR3936762	BT_S4	Immune cell	1001000240	Regular	Periphery	8	H4
SRR3936763	BT_S4	Immune cell	1001000240	Regular	Periphery	7	G8
SRR3936764	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B10
SRR3936765	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F4
SRR3936766	BT_S4	Immune cell	1001000240	Regular	Periphery	7	D9
SRR3936767	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H1
SRR3936768	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B7
SRR3936769	BT_S4	Immune cell	1001000240	Regular	Periphery	8	C2
SRR3936770	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H11
SRR3936771	BT_S4	Immune cell	1001000240	Regular	Periphery	7	C12
SRR3936772	BT_S4	Immune cell	1001000240	Regular	Periphery	7	B5
SRR3936773	BT_S4	Immune cell	1001000240	Regular	Periphery	7	H2
SRR3936774	BT_S4	Immune cell	1001000240	Regular	Periphery	8	H6
SRR3936775	BT_S4	Immune cell	1001000240	Regular	Periphery	7	A11
SRR3936776	BT_S4	Immune cell	1001000240	Regular	Periphery	8	A8
SRR3936777	BT_S4	Immune cell	1001000240	Regular	Periphery	8	G1
SRR3936778	BT_S4	Immune cell	1001000240	Regular	Periphery	7	D3
SRR3936779	BT_S4	Immune cell	1001000240	Regular	Periphery	7	F2
SRR3936780	BT_S4	Immune cell	1001000240	Regular	Periphery	8	E8
SRR3936781	BT_S4	Immune cell	1001000240	Regular	Periphery	7	E2
SRR3936782	BT_S4	Immune cell	1001000240	Regular	Periphery	8	A5
SRR3936783	BT_S4	Immune cell	1001000240	Regular	Periphery	7	G6
SRR3936784	BT_S4	Immune cell	1001000240	Regular	Periphery	7	C1
SRR3936785	BT_S4	Immune cell	1001000240	Regular	Periphery	8	B9
SRR3936786	BT_S4	Immune cell	1001000240	Regular	Periphery	8	F8
SRR3936787	BT_S4	Immune cell	1001000240	Regular	Periphery	8	D5
